"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33447","2021",48,47,1,"97.9166666666667","2.08333333333333","171323.604166667","1654.0625","112.8125"
"33448","2021",37,37,0,100,0,"357232.054054054","3353.2972972973","107.108108108108"
"33449","2021",465,383,82,"82.3655913978495","17.6344086021505","350633.767741936","3700.37634408602","96.1290322580645"
"33450","2021",6,6,0,100,0,"141940.833333333","1593.66666666667","92.1666666666667"
"33451","2021",8,8,0,100,0,"238181.75","2027.25","116.875"
"33452","2021",9,9,0,100,0,"257620.555555556","2773.11111111111","99.2222222222222"
"33453","2021",4,4,0,100,0,"255483.75",1751,"151.5"
"33454","2021",18,18,0,100,0,"365352.777777778","2894.33333333333","129.833333333333"
"33456","2021",10,10,0,100,0,"133824.2","1272.8","129.3"
"33457","2021",11,11,0,100,0,"219386.363636364","2075.18181818182","107.454545454545"
"33458","2021",13,13,0,100,0,"175178.230769231","1728.76923076923","98.7692307692308"
"33459","2021",3,3,0,100,0,"227666.666666667","1935.66666666667","108.666666666667"
"33460","2021",7,7,0,100,0,"184614.285714286","1792.28571428571","111.285714285714"
"33461","2021",5,5,0,100,0,218850,1685,"129.2"
"33462","2021",5,5,0,100,0,158538,"1418.2","122.4"
"33463","2021",18,18,0,100,0,213825,"2057.88888888889","108.666666666667"
"33464","2021",6,6,0,100,0,"238705.5","2182.5","110.5"
"33465","2021",12,12,0,100,0,"262739.75","1842.83333333333","144.833333333333"
"33466","2021",99,38,61,"38.3838383838384","61.6161616161616","148761.393939394","2198.58585858586","66.7676767676768"
"33467","2021",6,6,0,100,0,"207717.666666667","1571.83333333333","116.666666666667"
"33468","2021",4,4,0,100,0,92100,"1013.5","91.5"
"33470","2021",9,9,0,100,0,"324170.444444444","2486.77777777778","147.111111111111"
"33471","2021",22,22,0,100,0,"180274.045454545","1832.04545454545","100.727272727273"
"33472","2021",8,8,0,100,0,"143081.25","1564.75",92
"33473","2021",51,48,3,"94.1176470588235","5.88235294117647","168753.725490196","1901.07843137255","96.0196078431373"
"33474","2021",63,63,0,100,0,"346931.80952381","3254.39682539683","110.634920634921"
"33475","2021",5,5,0,100,0,255748,"2127.2","131.4"
"33476","2021",9,9,0,100,0,"92944.4444444444",1060,"91.2222222222222"
"33477","2021",15,15,0,100,0,"166152.2","1585.53333333333","106.333333333333"
"33478","2021",82,72,10,"87.8048780487805","12.1951219512195","135636.56097561","1589.51219512195","86.390243902439"
"33479","2021",5,5,0,100,0,158900,"1200.4","135.8"
"33480","2021",15,15,0,100,0,"463193.333333333","3027.8","131.666666666667"
"33481","2021",4,4,0,100,0,"190687.5","1832.75","109.25"
"33482","2021",3,3,0,100,0,"230133.333333333","1993.66666666667","116.666666666667"
"33483","2021",50,50,0,100,0,335638,"2824.48","122.92"
"33484","2021",24,23,1,"95.8333333333333","4.16666666666667",176950,"1841.16666666667","100.916666666667"
"33485","2021",21,21,0,100,0,"232584.333333333","1992.52380952381","115.666666666667"
"33486","2021",8,8,0,100,0,"190326.625",1810,"106.625"
"33487","2021",12,12,0,100,0,187650,"2142.83333333333",93
"33488","2021",8,8,0,100,0,"248941.875","1905.625","131.375"
"33489","2021",3,3,0,100,0,311195,"2438.66666666667","144.666666666667"
"33490","2021",43,41,2,"95.3488372093023","4.65116279069767","177290.651162791","2182.25581395349","86.5813953488372"
"33491","2021",7,7,0,100,0,"234150.857142857","1531.85714285714","161.571428571429"
"33492","2021",38,32,6,"84.2105263157895","15.7894736842105","175713.763157895","1898.86842105263","91.5"
"33493","2021",10,10,0,100,0,"152370.2","1723.8","101.9"
"33494","2021",18,18,0,100,0,"410502.888888889","3664.16666666667","115.666666666667"
"33496","2021",35,34,1,"97.1428571428571","2.85714285714286","408056.971428571","3298.2","130.2"
"33498","2021",129,122,7,"94.5736434108527","5.42635658914729","309662.263565891","2985.01550387597","108.503875968992"
"33499","2021",7,7,0,100,0,"119428.571428571","1163.14285714286","102.285714285714"
"33500","2021",9,9,0,100,0,184750,"1544.44444444444","124.222222222222"
"33501","2021",46,45,1,"97.8260869565217","2.17391304347826","333576.934782609","3141.54347826087","109.173913043478"
"33502","2021",6,6,0,100,0,"161898.333333333","1518.5","110.833333333333"
"33503","2021",6,6,0,100,0,"336781.666666667","3078.66666666667","111.166666666667"
"33504","2021",17,17,0,100,0,"248598.823529412","1621.11764705882","150.117647058824"
"33505","2021",26,26,0,100,0,"259536.538461538","2585.03846153846","102.192307692308"
"33506","2021",24,19,5,"79.1666666666667","20.8333333333333","145598.75","1412.91666666667","103.833333333333"
"33507","2021",3,3,0,100,0,"162333.333333333","1985.66666666667",80
"33508","2021",9,9,0,100,0,"269636.555555556",2028,"133.444444444444"
"33509","2021",10,10,0,100,0,260187,"1986.8","127.7"
"33510","2021",4,4,0,100,0,185925,"1775.5","120.25"
"33511","2021",10,10,0,100,0,195570,"1771.6","128.2"
"33512","2021",5,5,0,100,0,142300,"1193.6","118.4"
"33513","2021",2,2,0,100,0,159315,"1898.5",81
"33514","2021",191,120,71,"62.82722513089","37.17277486911","221418.32460733","3474.87958115183","67.455497382199"
"33515","2021",4,4,0,100,0,"198542.5",1260,"154.5"
"33516","2021",3,3,0,100,0,"234666.666666667","1411.33333333333",170
"33517","2021",32,31,1,"96.875","3.125","223528.15625","2263.21875","99.5625"
"33518","2021",19,19,0,100,0,"292848.684210526","2530.05263157895","121.842105263158"
"33519","2021",132,114,18,"86.3636363636364","13.6363636363636","367915.446969697","3659.37878787879","103.689393939394"
"33520","2021",6,6,0,100,0,"139894.166666667","1304.16666666667","116.666666666667"
"33521","2021",15,14,1,"93.3333333333333","6.66666666666667","211006.666666667","1929.6","104.866666666667"
"33522","2021",688,294,394,"42.7325581395349","57.2674418604651","307942.713662791","4354.51308139535","71.3241279069767"
"33523","2021",20,17,3,85,15,"184595.55","2057.6","97.45"
"33524","2021",2,2,0,100,0,316915,"2744.5","118.5"
"33525","2021",29,29,0,100,0,"203124.137931034","1979.68965517241","109.413793103448"
"33526","2021",1,1,0,100,0,198920,1913,104
"33527","2021",174,111,63,"63.7931034482759","36.2068965517241","324140.448275862","4024.64942528736","83.6724137931034"
"33528","2021",4,4,0,100,0,"296087.5",3631,91
"33529","2021",644,457,187,"70.9627329192547","29.0372670807453","528432.121118012","5563.44409937888","90.6878881987578"
"33530","2021",10,10,0,100,0,201687,"1809.1","113.2"
"33531","2021",7,7,0,100,0,"248928.571428571","2025.28571428571","141.571428571429"
"33532","2021",5,5,0,100,0,223064,1884,"119.4"
"33533","2021",41,39,2,"95.1219512195122","4.8780487804878","182919.048780488","1979.31707317073","92.9268292682927"
"33534","2021",16,15,1,"93.75","6.25","247971.4375","2514.25","105.125"
"33535","2021",47,45,2,"95.7446808510638","4.25531914893617","387242.29787234","3526.68085106383","112.021276595745"
"33536","2021",8,8,0,100,0,253355,"2023.375","129.125"
"33537","2021",7,7,0,100,0,"314911.428571429","1867.14285714286","137.428571428571"
"33538","2021",15,15,0,100,0,"208013.533333333","1788.06666666667","128.266666666667"
"33539","2021",54,50,4,"92.5925925925926","7.40740740740741","272092.925925926","2672.22222222222","104.703703703704"
"33540","2021",56,53,3,"94.6428571428571","5.35714285714286","235185.892857143","3128.21428571429","83.4285714285714"
"33541","2021",24,23,1,"95.8333333333333","4.16666666666667","246930.208333333","2667.25","98.7916666666667"
"33542","2021",11,11,0,100,0,"304557.363636364","2505.18181818182","117.636363636364"
"33543","2021",20,18,2,90,10,"200210.05","1741.9","121.9"
"33544","2021",94,31,63,"32.9787234042553","67.0212765957447","125582.574468085","2117.98936170213","58.7765957446809"
"33545","2021",15,15,0,100,0,"220389.666666667","2009.53333333333","120.066666666667"
"33546","2021",2,2,0,100,0,195000,"2670.5","82.5"
"33547","2021",16,15,1,"93.75","6.25","193328.125","1834.875","105.125"
"33548","2021",19,18,1,"94.7368421052632","5.26315789473684","247402.315789474","2255.21052631579","112.684210526316"
"33549","2021",2,2,0,100,0,187345,"2650.5","75.5"
"33550","2021",565,352,213,"62.3008849557522","37.6991150442478","294236.789380531","3673.7610619469","80.8849557522124"
"33551","2021",8,7,1,"87.5","12.5","191522.5","1586.875","125.625"
"33552","2021",9,9,0,100,0,"259422.222222222","2828.55555555556","101.444444444444"
"33553","2021",17,17,0,100,0,"203658.647058824","2217.94117647059","92.8235294117647"
"33554","2021",39,27,12,"69.2307692307692","30.7692307692308","328359.230769231","3059.53846153846","104.923076923077"
"33555","2021",88,69,19,"78.4090909090909","21.5909090909091","288652.102272727","3295.57954545455","89.375"
"33001","2022",21,21,0,100,0,"204850.380952381","1879.71428571429","118.619047619048"
"33002","2022",12,12,0,100,0,164452,"1521.5","110.833333333333"
"33003","2022",209,167,42,"79.9043062200957","20.0956937799043","258466.827751196","2993.13875598086","87.9090909090909"
"33004","2022",44,28,16,"63.6363636363636","36.3636363636364","175888.045454545","2309.25","82.5227272727273"
"33005","2022",302,230,72,"76.158940397351","23.841059602649","492934.625827815","5946.11920529801","88.2317880794702"
"33006","2022",16,16,0,100,0,130075,"1399.5625","106.25"
"33007","2022",20,19,1,95,5,"276525.9","2794.25","100.95"
"33008","2022",4,4,0,100,0,320109,"2763.75",119
"33009","2022",534,151,383,"28.2771535580524","71.7228464419476","558332.722846442","8356.10674157303","65.9700374531835"
"33010","2022",11,11,0,100,0,"248647.272727273","2777.90909090909","92.9090909090909"
"33011","2022",141,108,33,"76.5957446808511","23.4042553191489","412910.638297872","5306.91489361702","81.936170212766"
"33012","2022",48,47,1,"97.9166666666667","2.08333333333333","352475.729166667","3490.5","109.333333333333"
"33013","2022",116,78,38,"67.2413793103448","32.7586206896552","305403.137931034","3534.8275862069","86.5603448275862"
"33014","2022",11,11,0,100,0,"300926.363636364","2212.72727272727","132.363636363636"
"33015","2022",17,17,0,100,0,"277006.058823529","2831.58823529412","101.470588235294"
"33016","2022",13,13,0,100,0,"255553.846153846","2620.61538461538","103.384615384615"
"33017","2022",7,7,0,100,0,"255256.285714286","2063.57142857143","119.714285714286"
"33018","2022",44,39,5,"88.6363636363636","11.3636363636364","268269.590909091","2635.22727272727","105.704545454545"
"33019","2022",188,117,71,"62.2340425531915","37.7659574468085","333158.803191489","4039.57446808511","83.5904255319149"
"33020","2022",1,1,0,100,0,185250,1065,174
"33021","2022",16,16,0,100,0,247935,"1889.5","134.125"
"33022","2022",36,34,2,"94.4444444444444","5.55555555555556","310814.166666667",3254,"97.4166666666667"
"33023","2022",17,17,0,100,0,"352051.764705882",3145,"115.117647058824"
"33024","2022",6,6,0,100,0,"233983.333333333","1956.16666666667","134.666666666667"
"33025","2022",5,5,0,100,0,254330,1720,"142.4"
"33026","2022",5,5,0,100,0,139640,"1407.4",131
"33027","2022",5,5,0,100,0,143670,"921.8","142.4"
"33028","2022",9,9,0,100,0,221795,"2043.55555555556","113.888888888889"
"33029","2022",67,57,10,"85.0746268656716","14.9253731343284","327667.656716418","3498.59701492537","95.5223880597015"
"33030","2022",31,26,5,"83.8709677419355","16.1290322580645","203964.516129032","1985.93548387097","111.41935483871"
"33031","2022",1,1,0,100,0,410000,1530,268
"33032","2022",95,46,49,"48.4210526315789","51.5789473684211","226643.694736842","3148.09473684211","74.0947368421053"
"33033","2022",17,16,1,"94.1176470588235","5.88235294117647","345038.235294118",3043,114
"33034","2022",11,11,0,100,0,"281211.090909091","2033.90909090909",126
"33035","2022",16,16,0,100,0,"196760.625","2018.875","98.3125"
"33036","2022",77,73,4,"94.8051948051948","5.19480519480519","245580.675324675","2413.98701298701","111.480519480519"
"33037","2022",32,30,2,"93.75","6.25","329704.6875","3129.53125","106.40625"
"33038","2022",12,12,0,100,0,"189921.666666667",1796,"126.75"
"33039","2022",574,250,324,"43.5540069686411","56.4459930313589","275353.369337979","3982.46341463415","69.8205574912892"
"33040","2022",11,11,0,100,0,"236416.545454545","2642.18181818182","90.1818181818182"
"33042","2022",96,91,5,"94.7916666666667","5.20833333333333","299370.260416667","2952.40625","104.208333333333"
"33043","2022",3,3,0,100,0,"193252.333333333","1888.66666666667",104
"33044","2022",2,2,0,100,0,204975,"2876.5","71.5"
"33045","2022",1,1,0,100,0,72000,847,85
"33046","2022",10,10,0,100,0,"298443.2","2090.2","139.3"
"33047","2022",23,23,0,100,0,"189918.260869565","1810.34782608696","112.652173913043"
"33048","2022",2,2,0,100,0,"203199.5",2017,103
"33049","2022",28,28,0,100,0,"345092.964285714","3156.92857142857","112.285714285714"
"33050","2022",8,8,0,100,0,"248121.75","2018.75","129.625"
"33051","2022",198,155,43,"78.2828282828283","21.7171717171717","333181.454545455","3928.35858585859","87.979797979798"
"33052","2022",18,13,5,"72.2222222222222","27.7777777777778","205628.166666667",2355,"85.3333333333333"
"33053","2022",4,4,0,100,0,"279262.5","2105.5","132.5"
"33054","2022",5,5,0,100,0,190860,"1859.6","103.2"
"33055","2022",2,2,0,100,0,167500,"2128.5","83.5"
"33056","2022",198,125,73,"63.1313131313131","36.8686868686869","340450.101010101","3828.4595959596","89.7878787878788"
"33057","2022",12,11,1,"91.6666666666667","8.33333333333333","221371.25","1779.83333333333","124.25"
"33058","2022",98,71,27,"72.4489795918367","27.5510204081633","138350.571428571","1718.77551020408","83.0816326530612"
"33059","2022",3,3,0,100,0,271050,"2057.33333333333","132.666666666667"
"33060","2022",9,9,0,100,0,210865,"2718.77777777778","96.5555555555556"
"33061","2022",18,18,0,100,0,"473863.777777778",3876,"127.777777777778"
"33062","2022",8,8,0,100,0,"162618.75","1709.125","95.875"
"33063","2022",5539,1396,4143,"25.2031052536559","74.7968947463441","360913.133959198","5040.47048203647","72.1009207438166"
"33065","2022",29,28,1,"96.551724137931","3.44827586206897","609893.413793103","4618.58620689655","132.793103448276"
"33066","2022",1,1,0,100,0,216000,2000,108
"33067","2022",37,34,3,"91.8918918918919","8.10810810810811","198883.216216216","2015.54054054054","102.432432432432"
"33068","2022",1,1,0,100,0,311800,3118,100
"33069","2022",567,261,306,"46.031746031746","53.968253968254","439521.795414462","4981.61904761905","84.9312169312169"
"33070","2022",7,7,0,100,0,"336598.571428571",3468,"97.7142857142857"
"33071","2022",22,20,2,"90.9090909090909","9.09090909090909","211158.954545455","2132.31818181818","97.9545454545455"
"33072","2022",1,1,0,100,0,300000,2439,123
"33073","2022",20,20,0,100,0,"156120.05","1207.4","130.8"
"33074","2022",2,2,0,100,0,243925,"1798.5",138
"33075","2022",377,133,244,"35.2785145888594","64.7214854111406","314666.24137931","4029.03448275862","76.395225464191"
"33076","2022",8,8,0,100,0,172025,"1931.625","91.875"
"33077","2022",31,31,0,100,0,"289557.064516129","2885.8064516129","107.483870967742"
"33078","2022",13,13,0,100,0,"195803.846153846","2132.61538461538","97.0769230769231"
"33079","2022",4,4,0,100,0,"350912.5",2579,134
"33080","2022",88,69,19,"78.4090909090909","21.5909090909091","319280.295454545","3764.05681818182","85.2386363636364"
"33081","2022",41,30,11,"73.1707317073171","26.8292682926829","190363.12195122","2293.60975609756","88.3658536585366"
"33082","2022",18,18,0,100,0,"212696.666666667","2467.05555555556","90.5555555555556"
"33083","2022",11,11,0,100,0,"352478.636363636","3172.54545454545","110.818181818182"
"33084","2022",22,18,4,"81.8181818181818","18.1818181818182","337168.636363636","3319.54545454545","103.909090909091"
"33085","2022",33,32,1,"96.969696969697","3.03030303030303","569588.666666667","4974.12121212121","118.818181818182"
"33086","2022",3,3,0,100,0,"253293.333333333",2596,"98.3333333333333"
"33087","2022",5,5,0,100,0,201317,"1764.8",122
"33088","2022",9,9,0,100,0,"214501.111111111","1899.33333333333","119.555555555556"
"33089","2022",6,6,0,100,0,"154798.833333333","1646.5","91.1666666666667"
"33090","2022",56,48,8,"85.7142857142857","14.2857142857143","342064.285714286","3685.53571428571","94.9821428571429"
"33093","2022",7,7,0,100,0,220360,"2817.42857142857","83.5714285714286"
"33094","2022",4,4,0,100,0,"263693.75",1449,"181.75"
"33095","2022",23,23,0,100,0,"125834.826086957","1400.4347826087","92.3478260869565"
"33096","2022",119,82,37,"68.9075630252101","31.0924369747899","288518.672268908","3187.78991596639","91.4453781512605"
"33097","2022",98,58,40,"59.1836734693878","40.8163265306122","244678.510204082","4268.41836734694","62.3469387755102"
"33098","2022",8,8,0,100,0,"235337.5","2226.875","109.25"
"33099","2022",40,38,2,95,5,"453763.2","3895.95","119.875"
"33100","2022",17,17,0,100,0,"278465.882352941","1962.82352941176","128.235294117647"
"33101","2022",23,23,0,100,0,"178503.391304348","1691.04347826087","111.260869565217"
"33102","2022",1,0,1,0,100,80000,800,100
"33103","2022",2,2,0,100,0,"163587.5",1886,86
"33104","2022",82,67,15,"81.7073170731707","18.2926829268293","271863.243902439","3060.30487804878","89.4146341463415"
"33105","2022",4,4,0,100,0,138750,"1175.75","149.5"
"33106","2022",14,14,0,100,0,"191962.142857143",1841,"111.071428571429"
"33108","2022",76,57,19,75,25,"117239.197368421","1296.05263157895","95.0263157894737"
"33109","2022",34,34,0,100,0,"321271.382352941","3186.73529411765","101.382352941176"
"33111","2022",19,19,0,100,0,164900,"1664.57894736842",100
